registration_date,nationality_e,gender_e,person_birth_year,vechile_type,manufacture_year,cylinders_num,cylinder_capacity,color,business_individual,fuel_type,transmission_manual_automatic,number_of_passenger_seating_capcity,number_of_doors,empty_weight,km_driven,next_service_date,service_frequency,customer_age,customer_id,vehicle_age,churn_risk,upgrade_probability,churn_risk_predicted,upgrade_probability_predicted
10/03/2018,Kenya,MALE,1980,Light Vehicle,2014,6,3600,White,Private,Benzene,No,7.0,4.0,2500,140000,06/09/2025 12:00,high,45,da445c5b-88fa-4125-9a41-89de5289be4a,11,0,1,0.31,1.0
23/09/2018,Sudan,MALE,1971,Light Vehicle,2011,4,1600,Black,Private,Benzene,No,4.0,2.0,1300,140000,22/03/2026 12:00,low,54,778669a3-4f05-4e40-983a-5070d7d31a34,14,1,1,0.32,1.0
03/02/2018,Egypt,MALE,1988,Light Vehicle,2009,4,1600,Blue,Private,Benzene,Yes,5.0,4.0,1280,140000,02/08/2025 12:00,medium,37,d35e1065-a449-4259-a011-6734a105d9e8,16,0,1,0.25,1.0
10/11/2017,United Kingdom,MALE,1976,Light Vehicle,2020,4,2000,Gray,Private,Benzene,No,5.0,4.0,2340,160000,09/05/2026 12:00,medium,49,27a8ce41-63ed-4bba-a29b-aa488b0efc50,5,0,1,0.11,0.81
10/12/2018,South Africa,MALE,1965,Light Vehicle,2020,8,5000,Silver,Private,Benzene,No,5.0,2.0,2000,140000,08/06/2026 12:00,medium,60,b84a458d-4fec-4b81-a4bd-e112a5606916,5,0,0,0.26,0.52
04/02/2016,Emirates,MALE,1968,Light Vehicle,1971,8,3500,Silver,Private,Benzene,No,5.0,2.0,1900,180000,02/08/2025 12:00,medium,57,9c54ac65-8856-4712-a4b2-8242e1d6507b,54,0,1,0.17,1.0
18/04/2016,Syria,MALE,1989,Light Vehicle,2015,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1204,180000,15/10/2025 12:00,low,36,adfa3542-b28f-47cf-90e6-4d044a46c0c2,10,1,1,0.11,1.0
13/01/2021,Kenya,MALE,1977,Light Vehicle,2008,8,4500,Silver,Private,Benzene,Yes,7.0,4.0,2155,80000,13/07/2025 12:00,high,48,c141952c-f7ed-4bc0-bd52-23a20cfee944,17,1,1,0.7,1.0
04/09/2021,Egypt,FEMALE,1984,Light Vehicle,2014,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1606,80000,04/03/2026 12:00,low,41,57f41ef9-5305-467a-8dca-2c8756d9fd39,11,1,1,0.69,0.9
31/08/2017,India,MALE,1988,Light Vehicle,2009,4,2300,Silver,Private,Benzene,Yes,5.0,4.0,1200,160000,27/02/2026 12:00,medium,37,954a31ff-f6a0-42b8-a481-772f42f6a539,16,0,1,0.17,1.0
04/12/2016,Emirates,MALE,1950,Light Vehicle,2015,6,3800,Black,Private,Benzene,No,7.0,4.0,2150,180000,02/06/2026 12:00,medium,75,2c334e48-2f9a-4267-8b61-ad8593856a44,10,0,1,0.15,1.0
21/07/2019,Egypt,MALE,1983,Light Vehicle,2020,3,1200,White,Private,Benzene,Yes,5.0,4.0,1050,120000,17/01/2026 12:00,medium,42,f7d61206-2dcd-4788-9f71-6c5e16a5fb8c,5,0,0,0.36,0.18
25/11/2017,Syria,MALE,1984,Light Vehicle,2008,6,4000,Yellow,Private,Benzene,No,5.0,4.0,2016,160000,24/05/2026 12:00,high,41,b31d5ddc-a51d-404e-921a-b8ec2d3de60e,17,0,1,0.22,1.0
12/03/2015,United Kingdom,MALE,1979,Light Vehicle,2019,6,3000,Black,Private,Benzene,No,5.0,4.0,1899,200000,07/09/2025 12:00,high,46,fdb7f29c-6a7c-4669-8e94-2f13f358c740,6,0,1,0.1,0.99
07/02/2016,Afghanistan,MALE,1989,Light Vehicle,2020,8,3600,White,Private,Benzene,Yes,5.0,2.0,1200,180000,05/08/2025 12:00,medium,36,90fd79c4-4f43-4440-86e4-2efa2cc63a86,5,0,1,0.14,0.88
06/01/2020,United Kingdom,MALE,1989,Light Vehicle,2019,4,2000,Silver,Private,Benzene,No,5.0,4.0,1500,100000,05/07/2025 12:00,medium,36,373d8c5c-db2f-4acf-b49b-0176e2ebba7d,6,0,0,0.33,0.3
31/08/2019,Egypt,MALE,1989,Light Vehicle,2006,6,2800,White,Private,Benzene,Yes,5.0,4.0,2116,120000,27/02/2026 12:00,high,36,7fd9b386-d5da-4684-9d7f-c2895a2abb28,19,0,1,0.49,1.0
17/03/2015,Emirates,MALE,1980,Light Vehicle,2020,4,2000,White,Private,Benzene,No,5.0,5.0,1143,200000,12/09/2025 12:00,low,45,c711ffd3-75a3-4dc8-a4d4-fdabb9a1dadc,5,1,1,0.11,0.98
07/08/2016,Jordan,MALE,1990,Light Vehicle,2014,8,5000,White,Private,Benzene,Yes,5.0,4.0,2309,180000,03/02/2026 12:00,medium,35,26acc4c4-520b-4c67-9ae5-1d62ad225c8f,11,0,1,0.1,1.0
01/09/2016,Pakistan,MALE,1991,Light Vehicle,2019,4,1600,Silver,Private,Benzene,No,5.0,4.0,1500,180000,28/02/2026 12:00,medium,34,ed3e4a76-3f8b-442c-b81b-eb881e91bf63,6,0,1,0.08,0.98
06/10/2019,India,MALE,1983,Light Vehicle,2015,4,2700,White,Private,Benzene,Yes,8.0,5.0,1775,120000,04/04/2026 12:00,medium,42,f9416e2f-56a7-466a-95ef-e7d9214fd6aa,10,0,1,0.27,0.96
24/02/2015,Yemen,MALE,1986,Light Vehicle,2016,4,1500,White,Private,Benzene,No,5.0,4.0,1250,200000,22/08/2025 12:00,medium,39,54a6861d-564b-47b9-b1a8-81cc164b9cb0,9,0,1,0.05,1.0
16/10/2015,India,MALE,1993,Light Vehicle,2015,4,3500,White,Private,Benzene,Yes,5.0,5.0,1100,200000,13/04/2026 12:00,high,32,15b66276-9352-42c9-90f2-bfbbe9babb70,10,0,1,0.13,1.0
25/08/2020,Egypt,MALE,1978,Light Vehicle,2010,8,5000,Black,Private,Benzene,No,4.0,2.0,1600,100000,22/02/2026 12:00,low,47,e3a7ee6a-0de0-4e9c-92ae-b739066be15c,15,1,1,0.63,1.0
09/04/2016,India,MALE,1963,Light Vehicle,2020,4,2000,White,Private,Benzene,Yes,5.0,4.0,1600,180000,06/10/2025 12:00,medium,62,c0f925fa-ed05-45c1-899a-6d8eb836ea48,5,0,1,0.14,0.84
14/08/2019,India,MALE,1987,Light Vehicle,2021,4,2000,Blue,Private,Benzene,Yes,7.0,4.0,1890,120000,10/02/2026 12:00,high,38,3a375b02-f69a-4e63-910b-d29757acf17e,4,0,0,0.42,0.09
21/09/2016,Lebanon,MALE,1977,Light Vehicle,1995,4,2000,Green,Private,Benzene,Yes,5.0,4.0,200,180000,20/03/2026 12:00,high,48,97c6d7e9-c5cb-48bd-a97d-42f5d0a42ec3,30,0,1,0.26,1.0
03/10/2015,Sweden,FEMALE,1977,Light Vehicle,2019,8,5600,White,Private,Benzene,No,7.0,5.0,2760,200000,31/03/2026 12:00,medium,48,ff21f48b-5451-4d1f-9a58-de902516547f,6,0,1,0.05,0.99
05/10/2016,Pakistan,MALE,1988,Light Vehicle,2015,4,1600,Silver,Private,Benzene,No,5.0,4.0,1200,180000,03/04/2026 12:00,medium,37,13e1f1a6-d61b-4e09-a094-258d0974cdb2,10,0,1,0.09,1.0
23/01/2020,Lebanon,MALE,1977,Light Vehicle,2020,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1600,100000,22/07/2025 12:00,medium,48,fbaf38a5-aec5-4cdf-86ad-969005034216,5,0,0,0.44,0.06
29/12/2020,India,MALE,1992,Light Vehicle,2020,4,2000,Silver,Private,Benzene,Yes,5.0,4.0,1761,100000,28/06/2026 12:00,high,33,0c8f4222-96cb-4dcf-9785-a4610d9ff47e,5,0,0,0.57,0.1
12/11/2020,Jordan,MALE,1971,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,7.0,4.0,2150,100000,12/05/2026 12:00,medium,54,634d1119-55b6-43f6-8b96-b01140676d4f,4,0,0,0.39,0.03
03/11/2017,India,MALE,1983,Light Vehicle,2015,4,2500,Silver,Private,Benzene,No,5.0,4.0,1400,160000,02/05/2026 12:00,high,42,3960d11e-61e2-40af-9d62-d567bd9197c5,10,0,1,0.28,1.0
25/09/2019,Pakistan,MALE,1982,Light Vehicle,2011,4,2000,Black,Private,Benzene,No,5.0,4.0,1393,120000,24/03/2026 12:00,high,43,9eda6632-61fc-4b3d-ab88-cda12049919a,14,0,1,0.47,1.0
21/06/2016,India,MALE,1992,Light Vehicle,2012,4,1600,Green,Private,Benzene,Yes,5.0,4.0,1023,180000,18/12/2025 12:00,low,33,85d177a7-0a2c-44ad-a92d-e240bae3a787,13,1,1,0.14,1.0
21/01/2017,India,MALE,1989,Light Vehicle,2011,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1750,160000,20/07/2025 12:00,high,36,b5a4b532-7296-4cff-91eb-e368051005e8,14,0,1,0.27,1.0
19/04/2021,Iraq,MALE,1980,Light Vehicle,2019,6,3000,Blue,Private,Benzene,Yes,7.0,4.0,1500,80000,17/10/2025 12:00,medium,45,e34c261b-f5a2-4bc2-8b63-c97c1778342d,6,1,0,0.53,0.04
06/02/2015,Serbia,FEMALE,1994,Light Vehicle,2016,4,1500,White,Private,Benzene,No,5.0,4.0,1000,200000,04/08/2025 12:00,medium,31,fadf9567-ced5-49ba-a309-1445c2c960b2,9,0,1,0.06,1.0
25/08/2015,Syria,MALE,1989,Light Vehicle,2015,4,2000,Black,Private,Benzene,Yes,5.0,4.0,1204,200000,20/02/2026 12:00,low,36,cfec5fab-b093-4afc-90a4-14c29bbb968e,10,1,1,0.07,1.0
29/06/2016,Egypt,MALE,1988,Light Vehicle,2009,4,1600,Blue,Private,Benzene,Yes,5.0,4.0,1280,180000,26/12/2025 12:00,medium,37,a92ea54b-ed9f-421c-9c03-3d576317d8a5,16,0,1,0.12,1.0
15/03/2015,Nigeria,MALE,1986,Light Vehicle,2015,6,3500,Brown,Private,Benzene,No,7.0,5.0,2373,200000,10/09/2025 12:00,high,39,19f9e4b3-4ac5-4ed9-8cfe-3e0a6aeea114,10,0,1,0.09,1.0
17/04/2016,India,MALE,1993,Light Vehicle,2015,4,1600,Gray,Private,Benzene,No,5.0,4.0,1800,180000,14/10/2025 12:00,medium,32,b35c08e2-c40a-4695-9e16-01b42e46ebe9,10,0,1,0.09,1.0
02/02/2019,Jordan,MALE,1971,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,7.0,4.0,2150,120000,01/08/2025 12:00,medium,54,06ca2b5e-c051-42a4-b035-64deab7ab1fb,4,0,0,0.29,0.1
18/12/2017,India,MALE,1982,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,2100,160000,16/06/2026 12:00,high,43,2b1d01eb-fedb-4c48-bdf3-34fbe99906d0,4,0,1,0.26,0.55
09/04/2021,United Kingdom,FEMALE,1986,Light Vehicle,2017,4,2000,Blue,Private,Benzene,No,5.0,4.0,1808,80000,07/10/2025 12:00,high,39,4638a33d-c132-43fd-a967-0666ed1bbcd3,8,1,1,0.63,0.55
13/10/2020,Egypt,MALE,1969,Trailer,2020,4,2000,Beige,Private,Not Exist,No,,,200,100000,12/04/2026 12:00,medium,56,603b69cb-5a31-492d-9089-4326acaffa55,5,0,0,0.73,0.17
05/06/2017,India,FEMALE,1985,Light Vehicle,2018,4,2400,White,Private,Benzene,Yes,5.0,5.0,1600,160000,02/12/2025 12:00,medium,40,a2f68328-2396-4dcf-b85e-f3090b9ebff6,7,0,1,0.17,0.95
13/11/2016,Bangladesh,MALE,1994,Light Vehicle,2008,6,2400,White,Private,Benzene,Yes,5.0,4.0,1200,180000,12/05/2026 12:00,medium,31,8bc3cf36-7c45-4b0e-a835-a9a5411eb22e,17,0,1,0.12,1.0
17/09/2017,Pakistan,MALE,1986,Light Vehicle,2009,6,2500,Black,Private,Benzene,No,5.0,4.0,1500,160000,16/03/2026 12:00,high,39,f818f765-6f1e-45c8-ba97-17c5116166e0,16,0,1,0.25,1.0
22/02/2019,Emirates,FEMALE,1961,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,8.0,5.0,2760,120000,21/08/2025 12:00,low,64,1a24ea2c-d6f1-4b0c-b944-67b4d775ee4c,4,1,0,0.39,0.11
29/11/2016,Sri Lanka,MALE,1988,Light Vehicle,2015,4,2400,Blue,Private,Benzene,Yes,7.0,4.0,1700,180000,28/05/2026 12:00,medium,37,5eab9db6-f04f-4d2e-b875-2d7fcc227a75,10,0,1,0.07,1.0
27/05/2019,Philippines,FEMALE,1989,Light Vehicle,2017,4,1500,White,Private,Benzene,Yes,5.0,4.0,1136,120000,23/11/2025 12:00,high,36,1aeeb2d8-8cd4-4cac-bc46-8b100c6e96ab,8,0,1,0.46,0.86
26/11/2017,Azerbaijan,MALE,1997,Light Vehicle,2000,8,5000,Silver,Private,Benzene,Yes,4.0,2.0,1000,160000,25/05/2026 12:00,low,28,30518a54-04fd-4805-a321-2c5e4ba115fd,25,1,1,0.29,1.0
26/11/2018,Spain,FEMALE,1996,Light Vehicle,2008,6,3600,Silver,Private,Benzene,No,5.0,4.0,1942,140000,25/05/2026 12:00,medium,29,1f74e054-2054-4441-b55c-62b4d9d52829,17,0,1,0.18,1.0
21/01/2018,Emirates,MALE,1994,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1900,140000,20/07/2025 12:00,low,31,539fad22-106f-4eb2-95aa-0667e1d246b5,4,1,0,0.33,0.32
24/01/2017,Emirates,MALE,2001,Light Vehicle,2003,6,4800,White,Private,Benzene,Yes,5.0,4.0,2214,160000,23/07/2025 12:00,medium,24,444ae04c-2b06-416a-b316-75a6096813eb,22,0,1,0.14,1.0
10/09/2021,Emirates,FEMALE,1957,Light Vehicle,2021,4,2000,Silver,Private,Benzene,No,5.0,5.0,2120,80000,10/03/2026 12:00,medium,68,a5e92218-eba9-46a2-bf32-d6053424a42e,4,1,0,0.65,0.01
17/05/2020,Ethiopia,MALE,1982,Light Vehicle,2014,4,2000,Red,Private,Benzene,Yes,5.0,4.0,1500,100000,14/11/2025 12:00,medium,43,a154bafd-5121-42a8-a85e-2e0ce0c5cdc3,11,0,1,0.47,0.95
27/12/2015,Emirates,MALE,1950,Light Vehicle,2015,6,3800,Black,Private,Benzene,No,7.0,4.0,2150,200000,24/06/2026 12:00,medium,75,aedfc300-8060-4fc4-836e-40539685aa4b,10,0,1,0.1,1.0
01/02/2021,United Kingdom,MALE,1991,Light Vehicle,2014,8,4200,White,Private,Benzene,Yes,5.0,4.0,1800,80000,01/08/2025 12:00,high,34,676d63c2-7acc-4631-b642-b1f1f5169c78,11,1,1,0.63,0.93
12/06/2018,India,MALE,1963,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,7.0,5.0,2500,140000,09/12/2025 12:00,medium,62,426f071a-28de-4090-bf81-092134e2e224,4,0,0,0.22,0.26
14/04/2021,Pakistan,MALE,1975,Light Vehicle,2008,8,4000,White,Private,Benzene,Yes,5.0,4.0,2060,80000,12/10/2025 12:00,medium,50,867ef5b6-bc75-4065-bf87-888bf48fa73a,17,1,1,0.57,1.0
25/08/2020,United Kingdom,FEMALE,1974,Light Vehicle,2021,4,2000,Black,Private,Benzene,No,5.0,4.0,2200,100000,22/02/2026 12:00,medium,51,7bb14edb-5f31-41c9-960f-ad7381f61bdd,4,0,0,0.37,0.05
25/12/2017,Jordan,MALE,1990,Light Vehicle,2020,4,2000,Red,Private,Benzene,No,7.0,5.0,2002,160000,23/06/2026 12:00,high,35,93eec235-3765-4e82-adeb-571bfb73d821,5,0,1,0.19,0.87
04/03/2015,Iran,MALE,1977,Light Vehicle,2014,8,5600,Lead,Private,Benzene,No,8.0,4.0,2568,200000,30/08/2025 12:00,medium,48,12aca1b8-4a58-4fce-9e26-ed009058ee62,11,0,1,0.06,1.0
30/11/2016,Egypt,MALE,1969,Trailer,2020,4,2000,Beige,Private,Not Exist,No,,,200,180000,29/05/2026 12:00,medium,56,b88accab-4849-4bc2-8af8-8fdc47013246,5,0,1,0.29,0.96
07/11/2018,China,MALE,1988,Light Vehicle,2017,12,6000,Black,Private,Benzene,No,5.0,4.0,1950,140000,06/05/2026 12:00,high,37,123b00fe-246e-4129-979d-44a7532ab1c2,8,0,1,0.41,0.98
22/06/2019,Emirates,MALE,2000,Light Vehicle,2001,6,4500,White,Private,Benzene,No,7.0,4.0,1800,120000,19/12/2025 12:00,high,25,f21e1376-887a-47fa-90ba-c3cf3d04057f,24,0,1,0.43,1.0
10/11/2016,India,MALE,1987,Light Vehicle,2020,4,2000,Gray,Private,Benzene,Yes,5.0,4.0,1099,180000,09/05/2026 12:00,high,38,583c3c70-a44f-4135-b42e-c7e876f8e735,5,0,1,0.2,0.92
25/12/2015,Philippines,FEMALE,1991,Light Vehicle,2017,4,1600,Silver,Private,Benzene,Yes,5.0,4.0,1060,200000,22/06/2026 12:00,high,34,7c91964c-df13-4a1e-a403-ed99e21ef059,8,0,1,0.12,1.0
20/11/2020,Lebanon,FEMALE,1981,Light Vehicle,2020,8,5600,Gray,Private,Benzene,No,8.0,4.0,2300,100000,20/05/2026 12:00,high,44,f2de84b2-5ee1-4914-93af-eab69c40c824,5,0,0,0.55,0.16
03/12/2021,China,MALE,1996,Light Vehicle,2011,6,3200,Black,Private,Benzene,No,4.0,2.0,1580,80000,02/06/2026 12:00,medium,29,a36ffcbe-d474-4973-b1f1-a91fb11fe2c1,14,1,1,0.57,1.0
26/09/2018,Egypt,MALE,1983,Light Vehicle,2019,4,2000,White,Private,Benzene,Yes,5.0,2.0,1200,140000,25/03/2026 12:00,medium,42,92c5492c-a3cb-4610-ad7d-b5e50f379a17,6,0,0,0.27,0.6
21/03/2016,Emirates,FEMALE,1948,Light Vehicle,2011,8,5000,Gray,Private,Benzene,No,5.0,4.0,2150,180000,17/09/2025 12:00,low,77,94224ddb-1ab9-4c13-a9de-34a1fe9e3466,14,1,1,0.26,1.0
06/12/2016,India,MALE,1993,Light Vehicle,2008,4,2500,Silver,Private,Benzene,Yes,5.0,4.0,1200,180000,04/06/2026 12:00,low,32,cceb165c-e856-499e-89c7-41afaa5e4a0e,17,1,1,0.14,1.0
20/02/2015,Pakistan,MALE,1981,Light Vehicle,2007,4,1500,Gray,Private,Benzene,No,5.0,4.0,1055,200000,18/08/2025 12:00,medium,44,15a0ab44-feff-44b6-ac53-391cba842d08,18,0,1,0.07,1.0
08/06/2021,Emirates,MALE,1972,Trailer,2021,4,2000,Silver,Private,Not Exist,No,,,650,80000,06/12/2025 12:00,medium,53,3cc8d321-0d19-486f-91d7-2bad9b5b79bf,4,1,0,0.79,0.03
15/11/2015,India,MALE,1972,Light Vehicle,2015,4,2000,Black,Private,Benzene,No,5.0,4.0,1420,200000,13/05/2026 12:00,low,53,ae3f4967-57ed-456c-a290-530a03728102,10,1,1,0.11,1.0
15/01/2019,Syria,MALE,1984,Light Vehicle,2008,6,4000,Yellow,Private,Benzene,No,5.0,4.0,2016,120000,14/07/2025 12:00,high,41,4baa4260-713e-438f-a266-95b8951c17a2,17,0,1,0.42,1.0
10/12/2016,India,MALE,1992,Light Vehicle,2013,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1710,180000,08/06/2026 12:00,high,33,cec3931f-acbc-428d-8629-660fea28a194,12,0,1,0.18,1.0
30/11/2018,Egypt,FEMALE,1984,Light Vehicle,2014,6,3500,Black,Private,Benzene,Yes,5.0,4.0,1606,140000,29/05/2026 12:00,low,41,dc823398-9bbc-4a90-ad97-6f59ae5d8e84,11,1,1,0.35,1.0
10/08/2019,Iran,FEMALE,1992,Light Vehicle,1990,6,4800,White,Private,Benzene,Yes,5.0,2.0,1800,120000,06/02/2026 12:00,high,33,ed618edf-1b51-4c91-a83c-13ff95a34e0d,35,0,1,0.54,1.0
11/11/2020,Emirates,MALE,1974,Light Vehicle,2015,8,5300,White,Private,Benzene,No,7.0,4.0,1650,100000,11/05/2026 12:00,low,51,e660cbed-d801-43ad-ab8c-0173bf16192b,10,1,1,0.56,0.94
25/06/2016,Emirates,MALE,1996,Light Vehicle,2021,4,2000,Black,Private,Benzene,Yes,2.0,2.0,1500,180000,22/12/2025 12:00,medium,29,37d0d113-ab94-4501-abc1-2672667e901a,4,0,1,0.13,0.81
31/01/2015,Jordan,MALE,1984,Light Vehicle,2015,4,2000,Silver,Private,Benzene,No,5.0,4.0,1487,200000,29/07/2025 12:00,medium,41,c19e4c00-847d-442d-8578-754b42dd3c1a,10,0,1,0.06,1.0
21/12/2015,Algeria,MALE,1992,Light Vehicle,2014,4,2000,White,Private,Benzene,Yes,5.0,4.0,1258,200000,18/06/2026 12:00,high,33,49f95d8d-52af-4ba1-82b6-610093697e6e,11,0,1,0.15,1.0
29/04/2021,India,MALE,1993,Light Vehicle,2015,4,3500,White,Private,Benzene,Yes,5.0,5.0,1100,80000,27/10/2025 12:00,high,32,729f4e07-7b21-4a96-8d25-5273f50e5ba5,10,1,1,0.71,0.84
16/02/2021,Jordan,MALE,1982,Light Vehicle,2015,6,3200,Black,Private,Benzene,No,7.0,4.0,1800,80000,16/08/2025 12:00,medium,43,47b84f5e-64c6-4d89-9ce9-eb7565f6d852,10,1,1,0.5,0.82
14/03/2019,Yemen,MALE,1981,Light Vehicle,2014,4,1600,White,Private,Benzene,No,5.0,4.0,1000,120000,10/09/2025 12:00,medium,44,939bf796-da54-4e73-ba0d-57c27333b94c,11,0,1,0.27,0.99
22/03/2019,Syria,MALE,1979,Light Vehicle,2007,8,4800,White,Private,Benzene,Yes,7.0,4.0,2000,120000,18/09/2025 12:00,medium,46,fbb65361-6c67-479a-84aa-6cb1e11dd980,18,0,1,0.27,1.0
17/09/2019,Oman,MALE,1984,Light Vehicle,2016,4,2500,White,Private,Benzene,Yes,5.0,4.0,1475,120000,16/03/2026 12:00,medium,41,419f866c-a13f-40f9-bb2b-e94198189905,9,0,1,0.31,0.92
31/03/2016,United States,FEMALE,1967,Trailer,2016,4,2000,White,Private,Not Exist,Yes,,,200,180000,27/09/2025 12:00,low,58,d7f65d90-70b8-40e7-9067-f3c712769c35,9,1,1,0.31,1.0
08/06/2021,India,MALE,1988,Light Vehicle,2015,6,2500,Black,Private,Benzene,Yes,5.0,4.0,1200,80000,06/12/2025 12:00,medium,37,0ecb7778-66eb-463d-b16a-13986f01ca66,10,1,1,0.56,0.74
13/12/2017,Bangladesh,MALE,1994,Light Vehicle,2008,6,2400,White,Private,Benzene,Yes,5.0,4.0,1200,160000,11/06/2026 12:00,medium,31,f22cf990-314b-4168-aa7f-5ca02d7abf0f,17,0,1,0.18,1.0
27/09/2017,Sudan,MALE,1971,Light Vehicle,2011,4,1600,Black,Private,Benzene,No,4.0,2.0,1300,160000,26/03/2026 12:00,low,54,7385170b-6a57-4169-b610-47eca42d71a4,14,1,1,0.23,1.0
08/09/2018,Egypt,MALE,1971,Light Vehicle,2015,6,3600,Green,Private,Benzene,No,4.0,2.0,1839,140000,07/03/2026 12:00,low,54,89c4d920-786e-48b9-8bea-a49a6f423731,10,1,1,0.39,0.99
11/05/2015,United Kingdom,FEMALE,1986,Light Vehicle,2017,4,2000,Blue,Private,Benzene,No,5.0,4.0,1808,200000,06/11/2025 12:00,high,39,420a79eb-a0b0-4638-83d2-d33f2ba55511,8,0,1,0.09,1.0
06/03/2016,India,MALE,1979,Light Vehicle,2015,4,2500,Silver,Private,Benzene,No,5.0,4.0,1500,180000,02/09/2025 12:00,low,46,b879d519-6507-4180-aa18-b6546883cd9d,10,1,1,0.15,1.0
07/03/2020,Emirates,FEMALE,1957,Light Vehicle,2021,4,2000,Silver,Private,Benzene,No,5.0,5.0,2120,100000,04/09/2025 12:00,medium,68,ee18a490-08f6-4459-8c0f-2c1b192a9769,4,0,0,0.54,0.04
18/08/2015,Switzerland,FEMALE,1983,Light Vehicle,2021,4,2000,Gray,Private,Benzene,No,4.0,2.0,1600,200000,13/02/2026 12:00,high,42,d5d8ac80-f203-4e5f-946f-eb2cf171e9d4,4,0,1,0.12,0.96
30/03/2019,Iran,MALE,1977,Light Vehicle,2014,8,5600,Lead,Private,Benzene,No,8.0,4.0,2568,120000,26/09/2025 12:00,medium,48,c8eb4c49-ea01-4882-9b66-40c063aa9272,11,0,1,0.28,0.99
11/10/2016,Iraq,MALE,1996,Light Vehicle,2016,12,6500,Yellow,Private,Benzene,Yes,2.0,2.0,1476,180000,09/04/2026 12:00,medium,29,ee2e214e-4bc6-4193-9081-01f196f90dcb,9,0,1,0.14,1.0
14/10/2017,Egypt,MALE,1985,Light Vehicle,2015,6,3000,Blue,Private,Benzene,Yes,5.0,4.0,1600,160000,12/04/2026 12:00,high,40,ce5396fa-722d-43c1-aafe-a85561983b43,10,0,1,0.3,1.0
08/01/2017,Emirates,MALE,1970,Trailer,2014,4,2000,Silver,Private,Not Exist,No,,,300,160000,07/07/2025 12:00,low,55,19935f6b-d485-4c94-b2a2-6ff54dbb7b13,11,1,1,0.47,1.0
13/07/2017,United Kingdom,MALE,1979,Light Vehicle,2019,6,3000,Black,Private,Benzene,No,5.0,4.0,1899,160000,09/01/2026 12:00,high,46,9f9d9435-d413-4191-8426-e82d063ce50a,6,0,1,0.22,0.95
14/01/2020,India,MALE,1998,Light Vehicle,2016,5,2500,Lead,Private,Benzene,Yes,5.0,4.0,1295,100000,13/07/2025 12:00,medium,27,228a222c-1f93-41fc-bbf9-0a628412b7e4,9,0,1,0.4,0.81
01/02/2017,Iran,MALE,1977,Light Vehicle,2014,8,5600,Lead,Private,Benzene,No,8.0,4.0,2568,160000,31/07/2025 12:00,medium,48,0d56f57e-a2fa-432e-969c-83a49fa11a6e,11,0,1,0.13,1.0
22/12/2018,Iraq,MALE,1980,Light Vehicle,2019,6,3000,Blue,Private,Benzene,Yes,7.0,4.0,1500,140000,20/06/2026 12:00,medium,45,14e6a9bb-468a-48a4-96fb-e6420cb887d3,6,0,0,0.22,0.6
12/05/2018,France,MALE,1980,Light Vehicle,2013,12,6000,Blue,Private,Benzene,No,5.0,4.0,2536,140000,08/11/2025 12:00,medium,45,452690b8-edf0-48c4-b538-45110fc3d06d,12,0,1,0.25,1.0
13/09/2019,India,MALE,1971,Light Vehicle,2015,6,3500,Blue,Private,Benzene,No,7.0,4.0,2131,120000,12/03/2026 12:00,medium,54,9b4950c4-082f-4a38-a52e-f2643579b772,10,0,1,0.32,0.97
09/08/2021,China,MALE,1990,Light Vehicle,2012,8,4400,Lead,Private,Benzene,No,5.0,4.0,1860,80000,06/02/2026 12:00,medium,35,ea00ef85-6f85-4b06-a3e3-5b18788250ab,13,1,1,0.57,0.99
21/02/2020,Egypt,FEMALE,1986,Light Vehicle,2021,4,2000,White,Private,Benzene,Yes,5.0,4.0,1535,100000,20/08/2025 12:00,medium,39,a428f90a-0e81-4a7c-afe8-c1f920589079,4,0,0,0.47,0.03
18/07/2016,Bangladesh,MALE,1979,Light Vehicle,2003,4,1800,Maroon,Private,Benzene,No,5.0,5.0,1600,180000,14/01/2026 12:00,medium,46,99bf792a-dabc-47a4-82ee-53986a0ead1a,22,0,1,0.13,1.0
28/03/2015,India,MALE,1962,Light Vehicle,2004,4,2000,White,Private,Benzene,No,5.0,4.0,1600,200000,23/09/2025 12:00,high,63,ec4ddaba-ca7e-434e-b76d-8e7763b8b479,21,0,1,0.18,1.0
18/11/2016,Philippines,FEMALE,1989,Light Vehicle,2017,4,1500,White,Private,Benzene,Yes,5.0,4.0,1136,180000,17/05/2026 12:00,high,36,aa9307ae-0282-45b8-ae42-95839a80f0e9,8,0,1,0.18,1.0
07/03/2019,India,MALE,1982,Light Vehicle,2018,4,3000,Blue,Private,Benzene,Yes,5.0,4.0,1400,120000,03/09/2025 12:00,high,43,6f8ec117-9107-4cae-b77b-d92a1a1a5ae3,7,0,0,0.52,0.69
